node_id,deg_in,deg_out,deg_total
1662,4,32,36
1663,1,75,76
1664,3,2,5
1665,14,19,33
1666,0,1,1
1667,15,30,45
1668,3,40,43
1669,16,76,92
1670,2,13,15
1671,1,1,2
1672,1,13,14
1673,5,3,8
1674,13,23,36
1675,1,1,2
1676,21,56,77
1677,16,56,72
1678,1,1,2
1679,2,2,4
1680,1,21,22
1681,3,1,4
1682,18,80,98
1683,1,1,2
1684,15,46,61
1685,1,47,48
1686,17,2,19
1687,15,42,57
1688,14,30,44
1689,16,116,132
1690,20,61,81
1691,4,15,19
1692,2,15,17
1693,13,13,26
1694,4,2,6
1695,9,61,70
1696,14,57,71
1697,13,18,31
1698,10,30,40
1699,2,23,25
1700,23,62,85
1701,3,13,16
1702,28,27,55
1703,0,58,58
1704,25,32,57
1705,10,49,59
1706,6,35,41
1707,11,31,42
1708,3,57,60
1709,14,25,39
1710,11,57,68
1711,9,77,86
1712,19,17,36
1713,1,37,38
1714,19,22,41
1715,2,20,22
1716,1,1,2
1717,1,60,61
1718,11,13,24
1719,7,18,25
1720,12,12,24
1721,11,107,118
1722,7,77,84
1723,14,86,100
1724,28,74,102
1725,17,38,55
1726,13,36,49
1727,1,1,2
1728,0,1,1
1729,19,41,60
1730,1,1,2
1731,4,2,6
1732,22,37,59
1733,15,89,104
1734,1,1,2
1735,2,28,30
1736,1,131,132
1737,1,5,6
1738,35,10,45
1739,30,119,149
1740,33,20,53
1741,2,20,22
1742,1,1,2
1743,1,26,27
1744,1,1,2
1745,1,1,2
1746,1,1,2
1747,2,1,3
1748,1,1,2
1749,1,1,2
1750,3,2,5
1751,1,1,2
1752,3,10,13
1753,1,1,2
1754,3,17,20
1755,2,1,3
1756,1,1,2
1757,2,2,4
1758,2,10,12
1759,0,2,2
1760,12,91,103
1761,5,1,6
1762,1,1,2
1763,13,2,15
1764,2,2,4
1765,3,1,4
1766,3,2,5
1767,1,1,2
1768,3,2,5
1769,3,2,5
1770,1,68,69
1771,4,5,9
1772,16,2,18
1773,22,80,102
1774,32,28,60
1775,13,25,38
1776,1,1,2
1777,3,1,4
1778,1,1,2
1779,0,2,2
1780,5,28,33
1781,2,25,27
1782,1,1,2
1783,24,3,27
1784,1,1,2
1785,1,1,2
1786,1,52,53
1787,15,2,17
1788,12,66,78
1789,23,15,38
1790,12,60,72
1791,25,25,50
1792,14,44,58
1793,3,39,42
1794,30,37,67
1795,13,38,51
1796,5,22,27
1797,15,29,44
1798,14,5,19
1799,1,1,2
1800,3,4,7
1801,11,3,14
1802,18,37,55
1803,18,30,48
1804,2,3,5
1805,2,8,10
1806,3,3,6
1807,0,1,1
1808,4,3,7
1809,0,1,1
1810,1,7,8
1811,1,1,2
1812,4,18,22
1813,0,1,1
1814,5,4,9
1815,1,1,2
1816,1,2,3
1817,2,2,4
1818,1,13,14
1819,1,1,2
1820,1,1,2
1821,1,4,5
1822,7,36,43
1823,13,6,19
1824,1,22,23
1825,6,2,8
1826,1,2,3
1827,2,2,4
1828,1,41,42
1829,12,39,51
1830,7,42,49
1831,1,1,2
1832,2,3,5
1833,13,2,15
1834,5,3,8
1835,1,1,2
1836,2,51,53
1837,4,4,8
1838,3,11,14
1839,1,74,75
1840,4,2,6
1841,2,2,4
1842,13,20,33
1843,17,47,64
1844,1,69,70
1845,39,130,169
1846,10,3,13
1847,4,22,26
1848,3,50,53
1849,17,59,76
1850,8,96,104
1851,14,34,48
1852,23,59,82
1853,5,31,36
1854,13,13,26
1855,17,91,108
1856,8,38,46
1857,12,57,69
1858,21,101,122
1859,1,1,2
1860,22,46,68
1861,0,2,2
1862,13,10,23
1863,16,32,48
1864,3,24,27
1865,4,7,11
1866,8,16,24
1867,17,41,58
1868,14,102,116
1869,16,52,68
1870,18,37,55
1871,10,38,48
1872,1,6,7
1873,2,2,4
1874,1,1,2
1875,0,63,63
1876,14,1,15
1877,5,2,7
1878,5,27,32
1879,28,113,141
1880,26,82,108
1881,1,1,2
1882,20,7,27
1883,0,1,1
1884,15,81,96
1885,6,30,36
1886,1,9,10
1887,1,46,47
1888,0,1,1
1889,29,54,83
1890,1,1,2
1891,22,39,61
1892,37,40,77
1893,15,66,81
1894,12,19,31
1895,3,21,24
1896,12,27,39
1897,5,74,79
1898,5,12,17
1899,7,23,30
1900,3,19,22
1901,17,95,112
1902,3,3,6
1903,3,11,14
1904,1,1,2
1905,1,1,2
1906,2,3,5
1907,1,5,6
1908,31,2,33
1909,1,1,2
1910,0,2,2
1911,2,2,4
1912,1,1,2
1913,2,3,5
1914,1,1,2
1915,2,3,5
1916,1,2,3
1917,1,2,3
1918,1,1,2
1919,1,2,3
1920,10,3,13
1921,4,7,11
1922,1,14,15
1923,2,3,5
1924,2,3,5
1925,1,2,3
1926,3,3,6
1927,2,2,4
1928,3,9,12
1929,0,83,83
1930,4,1,5
1931,34,59,93
1932,18,42,60
1933,6,22,28
1934,12,45,57
1935,13,25,38
1936,2,2,4
1937,2,18,20
1938,1,7,8
1939,11,2,13
1940,1,1,2
1941,1,1,2
1942,17,48,65
1943,18,65,83
1944,10,40,50
1945,16,48,64
1946,1,1,2
1947,29,80,109
1948,12,20,32
1949,22,58,80
1950,11,34,45
1951,21,54,75
1952,2,19,21
1953,1,9,10
1954,1,10,11
1955,3,2,5
1956,5,11,16
1957,9,51,60
1958,25,13,38
1959,1,13,14
1960,1,64,65
1961,20,1,21
1962,2,2,4
1963,3,57,60
1964,8,48,56
1965,15,51,66
1966,13,4,17
1967,21,55,76
1968,28,51,79
1969,0,1,1
1970,3,2,5
1971,1,1,2
1972,1,1,2
1973,0,1,1
1974,3,13,16
1975,1,1,2
1976,9,1,10
1977,2,2,4
1978,2,2,4
1979,14,64,78
1980,8,70,78
1981,22,38,60
1982,11,46,57
1983,13,5,18
1984,3,6,9
1985,21,79,100
1986,22,61,83
1987,23,100,123
1988,1,1,2
1989,2,1,3
1990,1,17,18
1991,1,1,2
1992,2,2,4
1993,0,1,1
1994,2,1,3
1995,1,1,2
1996,2,2,4
1997,2,2,4
1998,2,2,4
1999,1,1,2
2000,1,1,2
2001,2,1,3
2002,1,1,2
2003,2,2,4
2004,1,1,2
2005,1,1,2
2006,2,2,4
2007,3,2,5
2008,1,1,2
2009,1,1,2
2010,4,2,6
2011,1,1,2
2012,2,2,4
2013,1,1,2
2014,0,2,2
2015,4,10,14
2016,1,1,2
2017,1,1,2
2018,13,1,14
2019,1,1,2
2020,2,2,4
2021,1,1,2
2022,1,2,3
2023,1,26,27
2024,1,1,2
2025,4,2,6
2026,3,2,5
2027,2,2,4
2028,0,1,1
2029,2,1,3
2030,1,1,2
2031,1,1,2
2032,2,2,4
2033,1,1,2
2034,2,1,3
2035,1,1,2
2036,17,50,67
2037,3,1,4
2038,2,1,3
2039,2,2,4
2040,1,1,2
2041,3,2,5
2042,1,37,38
2043,37,1,38
2044,2,2,4
2045,5,1,6
2046,2,2,4
2047,1,1,2
2048,1,25,26
2049,30,2,32
2050,13,32,45
2051,15,17,32
2052,17,23,40
2053,2,35,37
2054,16,9,25
2055,0,2,2
2056,1,1,2
2057,2,14,16
2058,1,1,2
2059,1,1,2
2060,2,5,7
2061,1,12,13
2062,1,1,2
2063,2,2,4
2064,1,1,2
2065,2,1,3
2066,2,2,4
2067,1,11,12
2068,2,2,4
2069,4,2,6
2070,2,2,4
2071,3,2,5
2072,2,2,4
2073,1,1,2
2074,1,1,2
2075,1,6,7
2076,24,2,26
2077,29,1,30
2078,3,2,5
2079,17,17,34
2080,1,1,2
2081,0,36,36
2082,2,2,4
2083,2,2,4
2084,2,22,24
2085,1,1,2
2086,1,31,32
2087,2,2,4
2088,3,11,14
2089,2,1,3
2090,1,21,22
2091,12,1,13
2092,3,2,5
2093,1,18,19
2094,4,2,6
2095,1,6,7
2096,5,20,25
2097,0,1,1
2098,31,11,42
2099,2,3,5
2100,2,3,5
2101,1,2,3
2102,2,3,5
2103,2,3,5
2104,1,2,3
2105,1,1,2
2106,0,2,2
2107,2,8,10
2108,0,1,1
2109,3,2,5
2110,3,2,5
2111,1,2,3
2112,2,4,6
2113,1,7,8
2114,1,1,2
2115,2,2,4
2116,1,2,3
2117,1,2,3
2118,1,1,2
2119,4,3,7
2120,2,3,5
2121,3,2,5
2122,3,3,6
2123,2,3,5
2124,2,3,5
2125,1,1,2
2126,1,1,2
2127,2,3,5
2128,3,9,12
2129,1,1,2
2130,1,1,2
2131,76,2,78
2132,1,16,17
2133,36,2,38
2134,2,4,6
2135,2,3,5
2136,1,14,15
2137,15,2,17
2138,2,4,6
2139,2,3,5
2140,1,16,17
2141,1,14,15
2142,1,2,3
2143,1,6,7
2144,15,23,38
2145,3,7,10
2146,9,26,35
2147,1,2,3
2148,1,6,7
2149,1,8,9
2150,1,2,3
2151,24,69,93
2152,2,32,34
2153,17,45,62
2154,10,34,44
2155,1,1,2
2156,2,2,4
2157,1,85,86
2158,11,2,13
2159,16,56,72
2160,16,20,36
2161,27,6,33
2162,13,53,66
2163,18,48,66
2164,14,43,57
2165,15,40,55
2166,10,34,44
2167,15,33,48
2168,17,66,83
2169,3,2,5
2170,1,1,2
2171,1,1,2
2172,1,1,2
2173,2,2,4
2174,1,1,2
2175,2,2,4
2176,1,1,2
2177,7,39,46
2178,25,1,26
2179,1,16,17
2180,15,1,16
2181,14,10,24
2182,2,5,7
2183,29,73,102
2184,12,60,72
2185,20,89,109
2186,24,23,47
2187,13,42,55
2188,16,25,41
2189,11,63,74
2190,2,10,12
2191,15,41,56
2192,32,104,136
2193,12,62,74
2194,2,12,14
2195,6,3,9
2196,1,1,2
2197,2,2,4
2198,2,2,4
2199,2,2,4
2200,2,21,23
2201,1,16,17
2202,1,1,2
2203,2,2,4
2204,14,2,16
2205,1,13,14
2206,25,0,25
2207,2,3,5
2208,15,25,40
2209,1,46,47
2210,1,9,10
2211,2,2,4
2212,1,10,11
2213,22,1,23
2214,2,10,12
2215,1,1,2
2216,8,21,29
2217,1,1,2
2218,1,17,18
2219,1,73,74
2220,17,6,23
2221,2,33,35
2222,13,37,50
2223,24,39,63
2224,13,36,49
2225,10,32,42
2226,8,48,56
2227,16,31,47
2228,18,95,113
2229,15,50,65
2230,21,22,43
2231,14,60,74
2232,14,40,54
2233,1,17,18
2234,2,20,22
2235,21,1,22
2236,5,2,7
2237,1,1,2
2238,0,1,1
2239,4,11,15
2240,2,2,4
2241,2,3,5
2242,3,4,7
2243,1,27,28
2244,1,8,9
2245,3,4,7
2246,1,6,7
2247,2,5,7
2248,6,3,9
2249,5,22,27
2250,31,21,52
2251,1,15,16
2252,26,50,76
2253,2,2,4
2254,2,1,3
2255,1,29,30
2256,26,57,83
2257,3,1,4
2258,2,6,8
2259,28,24,52
2260,14,30,44
2261,12,71,83
2262,1,110,111
2263,11,21,32
2264,1,9,10
2265,2,10,12
2266,1,1,2
2267,2,1,3
2268,13,11,24
2269,2,44,46
2270,11,46,57
2271,15,35,50
2272,0,1,1
2273,4,3,7
2274,2,2,4
2275,0,1,1
2276,2,1,3
2277,1,1,2
2278,1,1,2
2279,1,2,3
2280,9,27,36
2281,2,2,4
2282,1,1,2
2283,2,3,5
2284,1,1,2
2285,4,2,6
2286,1,1,2
2287,3,2,5
2288,2,1,3
2289,2,1,3
2290,1,1,2
2291,2,2,4
2292,2,2,4
2293,3,2,5
2294,2,1,3
2295,1,2,3
2296,1,21,22
2297,9,2,11
2298,3,2,5
2299,7,2,9
2300,2,1,3
2301,0,1,1
2302,4,2,6
2303,1,1,2
2304,1,1,2
2305,1,1,2
2306,1,1,2
2307,1,1,2
2308,3,2,5
2309,2,13,15
2310,32,8,40
2311,6,1,7
2312,1,6,7
2313,19,2,21
2314,2,2,4
2315,1,1,2
2316,2,2,4
2317,1,9,10
2318,2,11,13
2319,12,6,18
2320,28,1,29
2321,2,2,4
2322,2,2,4
2323,2,2,4
2324,17,118,135
2325,33,59,92
2326,27,45,72
2327,21,9,30
2328,28,43,71
2329,3,40,43
2330,15,27,42
2331,16,53,69
2332,15,33,48
2333,1,1,2
2334,1,1,2
2335,2,52,54
2336,1,30,31
2337,3,1,4
2338,15,87,102
2339,18,126,144
2340,37,59,96
2341,1,1,2
2342,2,15,17
2343,1,1,2
2344,2,69,71
2345,2,2,4
2346,3,2,5
2347,12,57,69
2348,22,53,75
2349,2,5,7
2350,1,1,2
2351,3,2,5
2352,1,1,2
2353,3,3,6
2354,1,2,3
2355,1,13,14
2356,2,5,7
2357,15,14,29
2358,32,41,73
2359,30,167,197
2360,35,8,43
2361,1,2,3
2362,2,3,5
2363,1,2,3
2364,7,42,49
2365,16,57,73
2366,1,1,2
2367,1,1,2
2368,2,2,4
2369,8,4,12
2370,2,27,29
2371,18,10,28
2372,2,26,28
2373,6,23,29
2374,18,36,54
2375,1,12,13
2376,1,1,2
2377,23,33,56
2378,11,78,89
2379,15,34,49
2380,18,53,71
2381,16,24,40
2382,5,34,39
2383,15,8,23
2384,13,18,31
2385,7,5,12
2386,12,71,83
2387,7,22,29
2388,6,34,40
2389,15,34,49
2390,1,34,35
2391,15,6,21
2392,1,24,25
2393,24,2,26
2394,16,30,46
2395,15,33,48
2396,12,45,57
2397,12,35,47
2398,0,1,1
2399,6,16,22
2400,14,5,19
2401,9,16,25
2402,2,4,6
2403,4,2,6
2404,8,55,63
2405,16,26,42
2406,4,37,41
2407,9,3,12
2408,2,17,19
2409,1,94,95
2410,1,1,2
2411,3,4,7
2412,2,5,7
2413,26,12,38
2414,14,99,113
2415,8,42,50
2416,13,64,77
2417,15,20,35
2418,21,2,23
2419,10,4,14
2420,1,1,2
2421,1,5,6
2422,2,3,5
2423,1,1,2
2424,2,7,9
2425,0,1,1
2426,2,3,5
2427,4,10,14
2428,2,4,6
2429,3,4,7
2430,0,1,1
2431,1,32,33
2432,19,14,33
2433,2,12,14
2434,2,4,6
2435,2,15,17
2436,1,68,69
2437,3,2,5
2438,2,3,5
2439,2,4,6
2440,3,30,33
2441,2,26,28
2442,6,14,20
2443,9,28,37
2444,35,47,82
2445,2,32,34
2446,16,43,59
2447,3,22,25
2448,16,121,137
2449,22,21,43
2450,9,40,49
2451,3,40,43
2452,3,13,16
2453,3,3,6
2454,0,1,1
2455,2,2,4
2456,6,3,9
2457,9,2,11
2458,14,15,29
2459,1,55,56
2460,35,1,36
2461,9,75,84
2462,14,62,76
2463,2,2,4
2464,4,3,7
2465,2,2,4
2466,1,2,3
2467,18,3,21
2468,1,1,2
2469,1,1,2
2470,2,4,6
2471,0,1,1
2472,3,13,16
2473,1,1,2
2474,1,1,2
2475,1,2,3
2476,1,1,2
2477,1,2,3
2478,1,74,75
2479,10,37,47
2480,1,2,3
2481,14,7,21
2482,3,9,12
2483,1,8,9
2484,1,37,38
2485,2,5,7
2486,21,36,57
2487,10,2,12
2488,1,1,2
2489,17,45,62
2490,21,53,74
2491,32,14,46
2492,7,30,37
2493,11,50,61
2494,19,16,35
2495,17,48,65
2496,1,104,105
2497,17,95,112
2498,2,6,8
2499,4,1,5
2500,2,12,14
2501,13,12,25
2502,2,17,19
2503,16,28,44
2504,9,42,51
2505,43,52,95
2506,16,61,77
2507,2,2,4
2508,2,26,28
2509,14,2,16
2510,2,18,20
2511,2,21,23
2512,1,1,2
2513,14,2,16
2514,2,13,15
2515,12,59,71
2516,14,37,51
2517,1,9,10
2518,5,4,9
2519,47,78,125
2520,6,3,9
2521,3,2,5
2522,1,1,2
2523,2,2,4
2524,2,8,10
2525,2,2,4
2526,0,1,1
2527,1,1,2
2528,2,5,7
2529,2,2,4
2530,1,1,2
2531,3,2,5
2532,2,6,8
2533,16,64,80
2534,12,44,56
2535,28,39,67
2536,10,14,24
2537,14,36,50
2538,16,19,35
2539,24,96,120
2540,4,6,10
2541,10,14,24
2542,1,1,2
2543,0,1,1
2544,4,2,6
2545,1,1,2
2546,1,9,10
2547,2,2,4
2548,2,1,3
2549,2,2,4
2550,3,2,5
2551,2,6,8
2552,1,34,35
2553,4,9,13
2554,5,25,30
2555,13,1,14
2556,2,21,23
2557,2,2,4
2558,2,11,13
2559,9,86,95
2560,6,35,41
2561,15,73,88
2562,9,6,15
2563,2,27,29
2564,25,75,100
2565,12,28,40
2566,22,50,72
2567,17,35,52
2568,16,90,106
2569,25,10,35
2570,1,1,2
2571,2,3,5
2572,1,2,3
2573,10,18,28
2574,2,3,5
2575,1,2,3
2576,2,3,5
2577,2,3,5
2578,1,1,2
2579,2,2,4
2580,10,3,13
2581,3,2,5
2582,1,51,52
2583,12,9,21
2584,2,15,17
2585,1,2,3
2586,18,64,82
2587,6,20,26
2588,1,1,2
2589,14,82,96
2590,28,87,115
2591,1,58,59
2592,2,65,67
2593,23,1,24
2594,12,35,47
2595,15,49,64
2596,30,48,78
2597,1,1,2
2598,16,74,90
2599,1,13,14
2600,2,13,15
2601,8,25,33
2602,4,42,46
2603,1,1,2
2604,17,15,32
2605,15,58,73
2606,28,38,66
2607,12,90,102
2608,0,1,1
2609,7,12,19
2610,1,1,2
2611,1,68,69
2612,15,30,45
2613,15,40,55
2614,16,56,72
2615,15,30,45
2616,4,30,34
2617,2,4,6
2618,3,3,6
2619,2,1,3
2620,0,1,1
2621,0,2,2
2622,10,1,11
2623,0,73,73
2624,14,1,15
2625,1,1,2
2626,2,1,3
2627,4,2,6
2628,16,74,90
2629,1,4,5
2630,10,30,40
2631,10,21,31
2632,3,27,30
2633,19,57,76
2634,10,17,27
2635,14,79,93
2636,11,31,42
2637,11,63,74
2638,1,3,4
2639,10,3,13
2640,2,3,5
2641,0,1,1
2642,2,14,16
2643,1,13,14
2644,1,10,11
2645,1,14,15
2646,14,3,17
2647,29,68,97
2648,1,6,7
2649,2,11,13
2650,17,34,51
2651,7,35,42
2652,11,20,31
2653,1,1,2
2654,1,1,2
2655,1,1,2
2656,1,1,2
2657,2,6,8
2658,2,2,4
2659,4,2,6
2660,1,1,2
2661,2,2,4
2662,2,20,22
2663,2,2,4
2664,2,18,20
2665,1,12,13
2666,2,4,6
2667,4,14,18
2668,0,2,2
2669,5,0,5
2670,0,1,1
2671,4,3,7
2672,4,3,7
2673,6,33,39
2674,21,2,23
2675,1,15,16
2676,22,1,23
2677,1,32,33
2678,14,2,16
2679,12,53,65
2680,11,6,17
2681,17,111,128
2682,22,60,82
2683,17,25,42
2684,24,75,99
2685,1,1,2
2686,22,38,60
2687,35,16,51
2688,2,11,13
2689,15,37,52
2690,16,22,38
2691,11,61,72
2692,13,28,41
2693,2,2,4
2694,1,1,2
2695,2,1,3
2696,9,3,12
2697,3,2,5
2698,0,1,1
2699,1,13,14
2700,1,1,2
2701,4,14,18
2702,2,2,4
2703,1,1,2
2704,23,57,80
2705,13,37,50
2706,15,78,93
2707,24,69,93
2708,3,3,6
2709,2,3,5
2710,11,14,25
2711,2,3,5
2712,1,1,2
2713,10,2,12
2714,1,9,10
2715,1,1,2
2716,1,1,2
2717,3,13,16
2718,2,1,3
2719,1,1,2
2720,2,3,5
2721,0,1,1
2722,3,2,5
2723,16,3,19
2724,1,2,3
2725,18,43,61
2726,12,39,51
2727,23,52,75
2728,28,14,42
2729,3,2,5
2730,10,70,80
2731,19,5,24
2732,4,6,10
2733,5,22,27
2734,30,15,45
2735,23,46,69
2736,27,47,74
2737,19,26,45
2738,15,62,77
2739,32,85,117
2740,16,28,44
2741,2,2,4
2742,17,71,88
2743,28,63,91
2744,11,36,47
2745,1,1,2
2746,14,59,73
2747,16,37,53
2748,1,1,2
2749,23,36,59
2750,3,1,4
2751,14,27,41
2752,1,1,2
2753,32,55,87
2754,1,24,25
2755,30,12,42
2756,6,3,9
2757,8,15,23
2758,0,101,101
2759,11,3,14
2760,13,5,18
2761,15,15,30
2762,28,40,68
2763,2,4,6
2764,0,69,69
2765,4,14,18
2766,25,18,43
2767,17,71,88
2768,3,22,25
2769,13,64,77
2770,17,21,38
2771,15,39,54
2772,10,11,21
2773,13,38,51
2774,1,1,2
2775,13,6,19
2776,16,21,37
2777,21,40,61
2778,12,52,64
2779,1,10,11
2780,12,2,14
2781,1,14,15
2782,1,4,5
2783,4,2,6
2784,5,15,20
2785,15,29,44
2786,22,56,78
2787,15,24,39
2788,14,53,67
2789,11,46,57
2790,11,67,78
2791,20,42,62
2792,10,16,26
2793,10,42,52
2794,16,63,79
2795,9,45,54
2796,18,1,19
2797,2,21,23
2798,1,1,2
2799,2,2,4
2800,5,6,11
2801,5,18,23
2802,10,14,24
2803,1,3,4
2804,12,34,46
2805,28,28,56
2806,11,36,47
2807,4,20,24
2808,9,36,45
2809,13,17,30
2810,11,28,39
2811,11,63,74
2812,16,62,78
2813,32,47,79
2814,16,64,80
2815,13,29,42
2816,34,42,76
2817,1,1,2
2818,2,39,41
2819,39,68,107
2820,1,1,2
2821,2,2,4
2822,2,1,3
2823,1,1,2
2824,13,9,22
2825,2,14,16
2826,1,1,2
2827,2,2,4
2828,2,2,4
2829,1,1,2
2830,3,10,13
2831,3,1,4
2832,2,17,19
2833,7,3,10
2834,2,2,4
2835,1,1,2
2836,2,3,5
2837,2,14,16
2838,1,1,2
2839,1,10,11
2840,0,2,2
2841,2,2,4
2842,1,2,3
2843,17,2,19
2844,1,14,15
2845,0,1,1
2846,3,1,4
2847,0,1,1
2848,2,2,4
2849,1,1,2
2850,1,2,3
2851,1,71,72
2852,30,4,34
2853,2,5,7
2854,2,3,5
2855,2,2,4
2856,1,3,4
2857,1,1,2
2858,2,10,12
2859,1,1,2
2860,2,9,11
2861,10,2,12
2862,3,2,5
2863,20,2,22
2864,22,35,57
2865,11,24,35
2866,2,20,22
2867,2,28,30
2868,17,21,38
2869,9,13,22
2870,11,30,41
2871,22,48,70
2872,18,6,24
2873,30,53,83
2874,1,43,44
2875,18,46,64
2876,9,51,60
2877,2,1,3
2878,30,60,90
2879,5,5,10
2880,14,38,52
2881,17,36,53
2882,17,39,56
2883,15,36,51
2884,16,43,59
2885,16,89,105
2886,8,3,11
2887,5,14,19
2888,1,2,3
2889,4,2,6
2890,24,3,27
2891,2,3,5
2892,1,21,22
2893,17,38,55
2894,15,43,58
2895,3,20,23
2896,21,40,61
2897,28,58,86
2898,12,15,27
2899,2,13,15
2900,2,34,36
2901,3,23,26
2902,22,57,79
2903,1,71,72
2904,17,1,18
2905,1,1,2
2906,12,31,43
2907,10,69,79
2908,11,36,47
2909,16,17,33
2910,4,32,36
2911,18,9,27
2912,1,83,84
2913,0,1,1
2914,2,39,41
2915,7,2,9
2916,13,34,47
2917,1,42,43
2918,21,2,23
2919,16,16,32
2920,2,8,10
2921,10,15,25
2922,1,24,25
2923,11,34,45
2924,17,59,76
2925,1,1,2
2926,14,6,20
2927,12,48,60
2928,5,9,14
2929,10,30,40
2930,7,64,71
2931,16,2,18
2932,1,1,2
2933,2,107,109
2934,24,2,26
2935,2,40,42
2936,37,50,87
2937,2,5,7
2938,2,33,35
2939,26,78,104
2940,13,18,31
2941,16,73,89
2942,27,77,104
2943,21,46,67
2944,14,46,60
2945,20,10,30
2946,13,37,50
2947,1,1,2
2948,4,13,17
2949,12,22,34
2950,19,3,22
2951,1,15,16
2952,14,2,16
2953,4,14,18
2954,1,35,36
2955,22,26,48
2956,3,4,7
2957,18,52,70
2958,1,1,2
2959,0,1,1
2960,4,21,25
2961,1,1,2
2962,2,1,3
2963,3,2,5
2964,6,2,8
2965,1,20,21
2966,1,1,2
2967,1,9,10
2968,0,1,1
2969,4,3,7
2970,1,1,2
2971,3,1,4
2972,2,2,4
2973,1,1,2
2974,2,1,3
2975,3,1,4
2976,0,56,56
2977,20,0,20
2978,11,39,50
2979,9,13,22
2980,4,10,14
2981,1,1,2
2982,0,1,1
2983,2,1,3
2984,1,1,2
2985,6,2,8
2986,1,1,2
2987,0,2,2
2988,3,2,5
2989,2,4,6
2990,4,2,6
2991,1,79,80
2992,14,9,23
2993,20,2,22
2994,39,72,111
2995,2,3,5
2996,10,39,49
2997,3,29,32
2998,12,46,58
2999,5,34,39
3000,9,3,12
3001,20,24,44
3002,21,63,84
3003,19,21,40
3004,9,34,43
3005,23,22,45
3006,15,37,52
3007,22,101,123
3008,3,3,6
3009,1,1,2
3010,56,5,61
3011,1,10,11
3012,2,10,12
3013,2,3,5
3014,1,28,29
3015,2,4,6
3016,3,3,6
3017,1,1,2
3018,1,1,2
3019,2,3,5
3020,1,2,3
3021,1,2,3
3022,2,3,5
3023,2,3,5
3024,1,15,16
3025,1,3,4
3026,1,18,19
3027,2,4,6
3028,1,36,37
3029,1,1,2
3030,1,1,2
3031,2,3,5
3032,2,3,5
3033,2,3,5
3034,0,1,1
3035,3,3,6
3036,1,1,2
3037,1,1,2
3038,1,2,3
3039,7,2,9
3040,1,1,2
3041,2,3,5
3042,1,12,13
3043,27,1,28
3044,20,15,35
3045,2,3,5
3046,1,7,8
3047,21,10,31
3048,15,1,16
3049,2,1,3
3050,2,3,5
3051,2,2,4
3052,3,10,13
3053,9,2,11
3054,5,1,6
3055,9,78,87
3056,35,1,36
3057,1,38,39
3058,2,2,4
3059,0,1,1
3060,1,37,38
3061,11,1,12
3062,1,1,2
3063,1,1,2
3064,1,4,5
3065,1,47,48
3066,9,15,24
3067,1,26,27
3068,18,13,31
3069,22,28,50
3070,12,10,22
3071,2,2,4
3072,5,3,8
3073,1,28,29
3074,7,20,27
3075,18,25,43
3076,17,32,49
3077,17,59,76
3078,19,20,39
3079,1,1,2
3080,4,32,36
3081,17,37,54
3082,5,1,6
3083,16,20,36
3084,22,66,88
3085,21,35,56
3086,17,19,36
3087,9,25,34
3088,15,57,72
3089,1,48,49
3090,19,17,36
3091,15,56,71
3092,2,3,5
3093,3,3,6
3094,2,3,5
3095,1,1,2
3096,1,1,2
3097,1,2,3
3098,2,3,5
3099,2,14,16
3100,2,2,4
3101,1,5,6
3102,1,23,24
3103,4,4,8
3104,14,2,16
3105,27,75,102
3106,14,11,25
3107,2,15,17
3108,1,1,2
3109,10,5,15
3110,10,16,26
3111,44,64,108
3112,22,34,56
3113,28,3,31
3114,2,22,24
3115,19,14,33
3116,18,26,44
3117,1,1,2
3118,1,1,2
3119,1,1,2
3120,2,3,5
3121,1,1,2
3122,0,1,1
3123,4,1,5
3124,1,36,37
3125,2,2,4
3126,2,13,15
3127,2,1,3
3128,2,1,3
3129,1,4,5
3130,34,26,60
3131,1,50,51
3132,2,6,8
3133,12,19,31
3134,2,11,13
3135,11,32,43
3136,0,1,1
3137,10,36,46
3138,15,31,46
3139,10,3,13
3140,10,5,15
3141,15,56,71
3142,18,24,42
3143,0,1,1
3144,9,5,14
3145,1,1,2
3146,1,13,14
3147,14,33,47
3148,1,19,20
3149,10,40,50
3150,19,51,70
3151,1,9,10
3152,2,1,3
3153,1,1,2
3154,3,1,4
3155,1,1,2
3156,2,2,4
3157,2,2,4
3158,2,2,4
3159,1,1,2
3160,1,1,2
3161,2,1,3
3162,1,1,2
3163,4,3,7
3164,4,2,6
3165,1,1,2
3166,3,1,4
3167,2,4,6
3168,1,1,2
3169,1,34,35
3170,10,13,23
3171,2,2,4
3172,2,10,12
3173,18,77,95
3174,12,55,67
3175,2,18,20
3176,3,45,48
3177,1,42,43
3178,15,8,23
3179,9,2,11
3180,1,3,4
3181,9,1,10
3182,1,13,14
3183,8,81,89
3184,4,5,9
3185,1,1,2
3186,0,2,2
3187,1,67,68
3188,18,1,19
3189,4,2,6
3190,3,26,29
3191,4,2,6
3192,2,11,13
3193,1,1,2
3194,14,7,21
3195,0,1,1
3196,3,2,5
3197,4,2,6
3198,1,12,13
3199,20,2,22
3200,3,2,5
3201,1,30,31
3202,5,2,7
3203,1,26,27
3204,1,1,2
3205,1,23,24
3206,18,22,40
3207,3,10,13
3208,15,53,68
3209,23,36,59
3210,15,35,50
3211,18,120,138
3212,15,17,32
3213,22,22,44
3214,33,98,131
